dataset,method,method_label,direction,seed,status,target_far,selected_threshold,empirical_far,tar,num_genuine,num_impostor,total_pairs,min_far_step,reported_tar,delta_conservative_minus_reported_pp,nearest_threshold,nearest_empirical_far,nearest_tar,nearest_exceeds_target,nearest_minus_target_far,roc_points,nearest_eer,nearest_eer_threshold,interpolated_eer,eer_interpolation_status,verdict,metrics_path,scores_path
Tongji,B5,ResNet18 + BNNeck + CE,S2->S1,2026,OK,0.001,0.4334110617637634,0.001,0.6715,12000,1428000,1440000,7.002801120448179e-07,0.6715,0.0,0.4334200024604797,0.001,0.6714166666666667,False,0.0,36056,0.05291246498599437,0.2257861942052841,0.05290826330530413,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S2->S1,2705,OK,0.01,0.3092922568321228,0.009974089635854342,0.8561666666666666,12000,1428000,1440000,7.002801120448179e-07,0.8561666666666666,0.0,0.3090954124927521,0.010007002801120449,0.8561666666666666,True,7.002801120448501e-06,35767,0.051766456582633034,0.2156504988670349,0.051749999999999824,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed2705/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S2->S1,2705,OK,0.001,0.4172068536281585,0.001,0.6831666666666667,12000,1428000,1440000,7.002801120448179e-07,0.6831666666666667,0.0,0.4172189235687256,0.001,0.6830833333333334,False,0.0,35767,0.051766456582633034,0.2156504988670349,0.051749999999999824,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed2705/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S1->S2,42,OK,0.01,0.3179987072944641,0.009986694677871149,0.8465833333333334,12000,1428000,1440000,7.002801120448179e-07,0.8465833333333334,0.0,0.3178770244121551,0.010011204481792718,0.8465833333333334,True,1.1204481792717602e-05,36196,0.05725000000000001,0.2157407104969024,0.05725000000000012,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed42/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed42/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S1->S2,42,OK,0.001,0.4218512773513794,0.001,0.6588333333333334,12000,1428000,1440000,7.002801120448179e-07,0.6588333333333334,0.0,0.4218847453594208,0.001,0.6585833333333333,False,0.0,36196,0.05725000000000001,0.2157407104969024,0.05725000000000012,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed42/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed42/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,OK,0.01,0.2694881856441498,0.009992296918767508,0.88475,12000,1428000,1440000,7.002801120448179e-07,0.88475,0.0,0.269488662481308,0.009992296918767508,0.8846666666666667,False,-7.703081232492484e-06,34348,0.04917191876750701,0.1898491829633712,0.04917717086902308,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S1->S2,2026,OK,0.001,0.3665907680988312,0.001,0.7431666666666666,12000,1428000,1440000,7.002801120448179e-07,0.7431666666666666,0.0,0.3666330277919769,0.001,0.7429166666666667,False,0.0,34348,0.04917191876750701,0.1898491829633712,0.04917717086902308,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2026/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,OK,0.01,0.3215122520923614,0.00999719887955182,0.8525,12000,1428000,1440000,7.002801120448179e-07,0.8525,0.0,0.3215201199054718,0.00999719887955182,0.8524166666666667,False,-2.8011204481794005e-06,37207,0.05401225490196081,0.2249318808317184,0.05400000000032687,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S1->S2,2705,OK,0.001,0.4259303510189056,0.0009978991596638655,0.67,12000,1428000,1440000,7.002801120448179e-07,0.67,0.0,0.4258424341678619,0.0010014005602240897,0.67,True,1.4005602240897003e-06,37207,0.05401225490196081,0.2249318808317184,0.05400000000032687,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s1s2_seed2705/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S2->S1,42,OK,0.01,0.3003423810005188,0.00999859943977591,0.8404166666666667,12000,1428000,1440000,7.002801120448179e-07,0.8404166666666667,0.0,0.3003450632095337,0.00999859943977591,0.8403333333333334,False,-1.4005602240897003e-06,36416,0.05625630252100841,0.2055041342973709,0.05624999999999996,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed42/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed42/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S2->S1,42,OK,0.001,0.3949648737907409,0.001,0.6796666666666666,12000,1428000,1440000,7.002801120448179e-07,0.6796666666666666,0.0,0.3950197696685791,0.001,0.6795,False,0.0,36416,0.05625630252100841,0.2055041342973709,0.05624999999999996,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed42/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed42/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S2->S1,2026,OK,0.01,0.2764497697353363,0.00999859943977591,0.8923333333333333,12000,1428000,1440000,7.002801120448179e-07,0.8923333333333333,0.0,0.2764503359794616,0.00999859943977591,0.89225,False,-1.4005602240897003e-06,34428,0.04539145658263305,0.2001036256551742,0.045416666666667695,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S2->S1,2026,OK,0.001,0.370294839143753,0.000996498599439776,0.758,12000,1428000,1440000,7.002801120448179e-07,0.758,0.0,0.3702038526535034,0.0010014005602240897,0.758,True,1.4005602240897003e-06,34428,0.04539145658263305,0.2001036256551742,0.045416666666667695,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S2->S1,2705,OK,0.01,0.2972637116909027,0.009996498599439775,0.8578333333333333,12000,1428000,1440000,7.002801120448179e-07,0.8578333333333333,0.0,0.2972658574581146,0.009996498599439775,0.85775,False,-3.501400560225118e-06,36257,0.05412324929971991,0.2054360210895538,0.05408333333333255,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed2705/scores.csv
Tongji,B6,ResNet18 + BNNeck + ArcFace,S2->S1,2705,OK,0.001,0.4015155136585235,0.0009985994397759103,0.67275,12000,1428000,1440000,7.002801120448179e-07,0.67275,0.0,0.4015226364135742,0.0009985994397759103,0.6726666666666666,False,-1.4005602240897003e-06,36257,0.05412324929971991,0.2054360210895538,0.05408333333333255,brentq_interp1d,PASS,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b6_resnet18_bnneck_arcface_tongji_subject_disjoint_s2s1_seed2705/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S1->S2,42,OK,0.01,0.3149837255477905,0.009988795518207283,0.8518333333333333,12000,1428000,1440000,7.002801120448179e-07,0.8518333333333333,0.0,0.3148917257785797,0.010008403361344538,0.8518333333333333,True,8.403361344538202e-06,36032,0.05158333333333333,0.2212364375591278,0.05158333333333272,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed42/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S1->S2,42,OK,0.001,0.4200862944126129,0.0009992997198879552,0.6778333333333333,12000,1428000,1440000,7.002801120448179e-07,0.6778333333333333,0.0,0.4201521575450897,0.0009992997198879552,0.6775,False,-7.002801120448501e-07,36032,0.05158333333333333,0.2212364375591278,0.05158333333333272,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed42/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed42/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S1->S2,2026,OK,0.01,0.2794004082679748,0.009972689075630252,0.8861666666666667,12000,1428000,1440000,7.002801120448179e-07,0.8861666666666667,0.0,0.2792447507381439,0.010008403361344538,0.8861666666666667,True,8.403361344538202e-06,34245,0.04726365546218488,0.1990804374217987,0.047249999999988634,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed2026/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S1->S2,2026,OK,0.001,0.3724139630794525,0.0009985994397759103,0.7579166666666667,12000,1428000,1440000,7.002801120448179e-07,0.7579166666666667,0.0,0.3723478019237518,0.0010007002801120449,0.7579166666666667,True,7.002801120448501e-07,34245,0.04726365546218488,0.1990804374217987,0.047249999999988634,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed2026/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed2026/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S1->S2,2705,OK,0.01,0.3431211113929748,0.009985994397759103,0.82025,12000,1428000,1440000,7.002801120448179e-07,0.82025,0.0,0.3430658876895904,0.01000140056022409,0.82025,True,1.4005602240897003e-06,37918,0.06098179271708686,0.2307956218719482,0.061000000000000075,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed2705/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed2705/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S1->S2,2705,OK,0.001,0.4530939757823944,0.0009985994397759103,0.6089166666666667,12000,1428000,1440000,7.002801120448179e-07,0.6089166666666667,0.0,0.4530604183673858,0.0010007002801120449,0.6089166666666667,True,7.002801120448501e-07,37918,0.06098179271708686,0.2307956218719482,0.061000000000000075,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed2705/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s1s2_seed2705/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S2->S1,42,OK,0.01,0.2805001139640808,0.009995798319327731,0.882,12000,1428000,1440000,7.002801120448179e-07,0.882,0.0,0.2805023193359375,0.009995798319327731,0.8819166666666667,False,-4.201680672269101e-06,35051,0.045668067226890735,0.2013645470142364,0.04566946778806505,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed42/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed42/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S2->S1,42,OK,0.001,0.3774977028369903,0.0009992997198879552,0.72075,12000,1428000,1440000,7.002801120448179e-07,0.72075,0.0,0.3775036931037903,0.0009992997198879552,0.7206666666666667,False,-7.002801120448501e-07,35051,0.045668067226890735,0.2013645470142364,0.04566946778806505,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed42/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed42/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S2->S1,2026,OK,0.01,0.2631582021713257,0.009997899159663865,0.9118333333333334,12000,1428000,1440000,7.002801120448179e-07,0.9118333333333334,0.0,0.2631633579730987,0.009997899159663865,0.91175,False,-2.1008403361354178e-06,33636,0.03935084033613445,0.1992129534482956,0.0393683473392071,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S2->S1,2026,OK,0.001,0.354702740907669,0.0009978991596638655,0.7955,12000,1428000,1440000,7.002801120448179e-07,0.7955,0.0,0.3547038435935974,0.0009978991596638655,0.7954166666666667,False,-2.1008403361345504e-06,33636,0.03935084033613445,0.1992129534482956,0.0393683473392071,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed2026/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S2->S1,2705,OK,0.01,0.2956186830997467,0.009995798319327731,0.8703333333333333,12000,1428000,1440000,7.002801120448179e-07,0.8703333333333333,0.0,0.2956251800060272,0.009995798319327731,0.87025,False,-4.201680672269101e-06,36297,0.04742121848739496,0.2152960300445556,0.04741666666666663,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed2705/scores.csv
Tongji,B7,ResNet18 + BNNeck + ArcFace + light SupCon,S2->S1,2705,OK,0.001,0.3951799571514129,0.0009985994397759103,0.7036666666666667,12000,1428000,1440000,7.002801120448179e-07,0.7036666666666667,0.0,0.3951306641101837,0.0010007002801120449,0.7036666666666667,True,7.002801120448501e-07,36297,0.04742121848739496,0.2152960300445556,0.04741666666666663,brentq_interp1d,PASS,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b7_resnet18_bnneck_arcface_light_supcon_tongji_subject_disjoint_s2s1_seed2705/scores.csv
